district,year,month,total_radiation,radiation_above_threshold,percentage_above_threshold,record_count
Kurunegala,2015,7,570.82,532.56,93.29736169020005,31
Kurunegala,2015,8,604.6800000000001,604.6800000000001,100.0,31
Kurunegala,2015,9,501.08,415.34000000000003,82.88895984673107,30
Kurunegala,2015,10,485.87999999999994,402.0799999999999,82.75294311352597,31
Kurunegala,2015,11,432.68,304.51000000000005,70.37764629749469,30
Kurunegala,2015,12,470.34,308.25999999999993,65.53982225624016,31
Kurunegala,2016,1,611.1,596.1700000000001,97.55686467026675,31
Kurunegala,2016,2,610.94,580.9399999999999,95.08953416047402,29
Kurunegala,2016,3,718.9200000000001,718.9200000000001,100.0,31
Kurunegala,2016,4,668.14,668.14,100.0,30
Kurunegala,2016,5,476.1000000000001,367.78000000000003,77.24847721067002,31
Kurunegala,2016,6,530.35,461.89,87.09154332044875,30
Kurunegala,2016,7,578.86,523.52,90.4398300107107,31
Kurunegala,2016,8,606.5100000000001,594.7100000000002,98.05444263078927,31
Kurunegala,2016,9,585.2700000000001,572.2400000000001,97.77367710629282,30
Kurunegala,2016,10,592.9699999999999,578.81,97.61202084422483,31
Kurunegala,2016,11,471.25000000000006,347.01000000000005,73.63607427055703,30
Kurunegala,2016,12,569.1900000000002,517.7400000000001,90.9608390871238,31
Kurunegala,2017,1,602.1099999999999,548.1000000000001,91.02987826144728,31
Kurunegala,2017,2,617.6300000000001,591.4300000000002,95.75797807748977,28
Kurunegala,2017,3,648.8600000000001,634.6400000000001,97.80846407545542,31
Kurunegala,2017,4,641.68,626.85,97.6888791921207,30
Kurunegala,2017,5,512.3299999999999,395.91999999999996,77.27831670993307,31
Kurunegala,2017,6,475.7799999999999,334.05999999999995,70.2131237126403,30
Kurunegala,2017,7,526.14,474.75000000000006,90.23263770099214,31
Kurunegala,2017,8,482.31999999999994,314.91999999999996,65.2927517001161,31
Kurunegala,2017,9,489.46,368.47,75.28092183222329,30
Kurunegala,2017,10,463.5400000000001,281.29,60.68300470293825,31
Kurunegala,2017,11,424.8099999999999,252.87999999999997,59.527788893858435,30
Kurunegala,2017,12,535.0499999999998,448.18,83.7641341930661,31
Kurunegala,2018,1,618.9399999999999,590.93,95.47452095518145,31
Kurunegala,2018,2,604.6199999999999,591.3099999999998,97.79861731335383,28
Kurunegala,2018,3,635.74,567.0500000000001,89.19526850599303,31
Kurunegala,2018,4,604.8800000000001,575.75,95.18416876074592,30
Kurunegala,2018,5,487.5,360.34999999999997,73.91794871794872,31
Kurunegala,2018,6,480.4199999999999,332.24999999999994,69.15823654302486,30
Kurunegala,2018,7,536.5100000000001,440.92,82.18299752101544,31
Kurunegala,2018,8,522.04,449.2900000000001,86.06428626158917,31
Kurunegala,2018,9,579.3599999999999,556.2599999999999,96.01284175642087,30
Kurunegala,2018,10,458.9200000000001,307.0400000000001,66.90490717336355,31
Kurunegala,2018,11,470.49000000000007,325.46000000000004,69.17469021658272,30
Kurunegala,2018,12,538.61,429.11,79.6698910157628,31
Kurunegala,2019,1,617.1299999999999,577.6700000000001,93.60588530779579,31
Kurunegala,2019,2,562.9599999999999,533.8299999999998,94.82556487139404,28
Kurunegala,2019,3,741.82,741.82,100.0,31
Kurunegala,2019,4,599.52,550.3699999999999,91.80177475313582,30
Kurunegala,2019,5,602.61,590.16,97.93398715587195,31
Kurunegala,2019,6,513.56,462.1499999999999,89.98948516239582,30
Kurunegala,2019,7,577.3100000000002,538.07,93.20295854913303,31
Kurunegala,2019,8,470.8300000000001,313.91999999999996,66.67374636280609,31
Kurunegala,2019,9,515.89,447.88000000000005,86.81695710325846,30
Kurunegala,2019,10,455.53999999999996,296.34000000000003,65.052465206129,31
Kurunegala,2019,11,535.0900000000001,468.83000000000004,87.61703638640228,30
Kurunegala,2019,12,519.72,393.11,75.63880551065958,31
Kurunegala,2020,1,650.27,650.27,100.0,31
Kurunegala,2020,2,681.52,681.52,100.0,29
Kurunegala,2020,3,737.94,737.94,100.0,31
Kurunegala,2020,4,642.78,642.78,100.0,30
Kurunegala,2020,5,519.9100000000001,411.07000000000005,79.06560750899195,31
Kurunegala,2020,6,527.57,477.08000000000004,90.4297060105768,30
Kurunegala,2020,7,497.80000000000007,385.69,77.47890719164322,31
Kurunegala,2020,8,568.5500000000003,479.43,84.32503737578045,31
Kurunegala,2020,9,430.3699999999999,226.18,52.554778446453064,30
Kurunegala,2020,10,554.4200000000001,499.46,90.08693770066013,31
Kurunegala,2020,11,494.65,390.7599999999999,78.99727079753359,30
Kurunegala,2020,12,481.16999999999985,379.44999999999993,78.8598624186878,31
Kurunegala,2021,1,504.21000000000004,345.32000000000005,68.48733662561234,31
Kurunegala,2021,2,619.07,619.07,100.0,28
Kurunegala,2021,3,651.41,626.65,96.19901444558727,31
Kurunegala,2021,4,620.7099999999998,606.1299999999998,97.65107699247635,30
Kurunegala,2021,5,497.0400000000001,397.82000000000005,80.03782391759215,31
Kurunegala,2021,6,518.8700000000001,440.8600000000001,84.96540559292309,30
Kurunegala,2021,7,548.86,464.0199999999999,84.54250628575592,31
Kurunegala,2021,8,515.9800000000001,417.93,80.99732547773168,31
Kurunegala,2021,9,528.05,450.44999999999993,85.3044219297415,30
Kurunegala,2021,10,517.83,376.39,72.68601664638973,31
Kurunegala,2021,11,398.5199999999999,163.99999999999997,41.1522633744856,30
Kurunegala,2021,12,604.74,575.99,95.24589079604459,31
Kurunegala,2022,1,627.6700000000001,607.21,96.74032533018942,31
Kurunegala,2022,2,609.1400000000002,590.03,96.86279016318083,28
Kurunegala,2022,3,665.06,650.56,97.81974558686434,31
Kurunegala,2022,4,589.54,589.54,100.0,30
Kurunegala,2022,5,536.3100000000001,464.21000000000004,86.55628274691875,31
Kurunegala,2022,6,528.9800000000001,481.1900000000001,90.96563197096297,30
Kurunegala,2022,7,550.07,460.7300000000001,83.75843074517789,31
Kurunegala,2022,8,552.3199999999999,441.68,79.968134414832,31
Kurunegala,2022,9,616.59,578.67,93.85004622196273,30
Kurunegala,2022,10,495.7400000000001,351.23,70.84963892362931,31
Kurunegala,2022,11,497.81,361.7200000000001,72.66226070187423,30
Kurunegala,2022,12,474.84999999999997,349.81,73.66747393913869,31
Kurunegala,2023,1,601.63,571.57,95.00357362498546,31
Kurunegala,2023,2,589.95,555.67,94.18933807949826,28
Kurunegala,2023,3,693.45,693.45,100.0,31
Kurunegala,2023,4,645.3499999999999,630.4699999999999,97.69427442473076,30
Kurunegala,2023,5,577.22,516.77,89.52738990332975,31
Kurunegala,2023,6,561.8100000000001,546.98,97.3603175450775,30
Kurunegala,2023,7,560.7,475.10999999999996,84.73515248796146,31
Kurunegala,2023,8,680.4800000000001,680.4800000000001,100.0,31
Kurunegala,2023,9,513.9600000000002,417.50000000000006,81.23200249046617,30
Kurunegala,2023,10,525.74,423.26,80.50747517784455,31
Kurunegala,2023,11,474.75000000000006,341.3300000000001,71.89678778304372,30
Kurunegala,2023,12,494.28000000000003,329.96,66.75568503682122,31
Kurunegala,2024,1,575.4899999999999,493.28999999999996,85.71651983527082,31
Kurunegala,2024,2,669.4799999999999,669.4799999999999,100.0,29
Kurunegala,2024,3,757.75,757.75,100.0,31
Kurunegala,2024,4,681.1300000000001,681.1300000000001,100.0,30
Kurunegala,2024,5,522.5100000000001,400.21000000000004,76.59374940192532,31
Kurunegala,2024,6,141.88,130.16,91.73949816746546,8
Mannar,2010,1,560.48,558.0000000000001,99.55752212389383,31
Mannar,2010,2,600.6500000000001,562.2,93.59860151502538,28
Mannar,2010,3,721.5599999999998,721.5599999999998,100.0,31
Mannar,2010,4,651.48,651.48,100.0,30
Mannar,2010,5,623.84,601.74,96.4574249807643,31
Mannar,2010,6,590.9700000000001,566.7100000000002,95.89488468111749,30
Mannar,2010,7,608.8599999999998,528.2799999999999,86.76543047662845,31
Mannar,2010,8,583.49,522.0400000000001,89.4685427342371,31
Mannar,2010,9,589.14,524.9000000000001,89.09597039752862,30
Mannar,2010,10,599.6399999999999,520.24,86.75872189980657,31
Mannar,2010,11,426.3500000000002,292.44000000000005,68.59153277823383,30
Mannar,2010,12,353.83,208.13,58.8220331797756,31
Mannar,2011,1,403.25999999999993,237.46,58.88508654466102,31
Mannar,2011,2,456.6,398.39,87.251423565484,28
Mannar,2011,3,693.7600000000001,693.7600000000001,100.0,31
Mannar,2011,4,593.7199999999999,548.8999999999999,92.45098699723775,30
Mannar,2011,5,718.5600000000003,718.5600000000003,100.0,31
Mannar,2011,6,657.5400000000001,643.6,97.87997688353559,30
Mannar,2011,7,620.76,583.0099999999999,93.91874476448223,31
Mannar,2011,8,630.0300000000001,615.4700000000001,97.68899893655859,31
Mannar,2011,9,645.28,645.28,100.0,30
Mannar,2011,10,543.4599999999998,427.22999999999996,78.61296139550291,31
Mannar,2011,11,448.94999999999993,305.3,68.00311838734827,30
Mannar,2011,12,457.14000000000004,241.42000000000002,52.81095506846918,31
Mannar,2012,1,592.0400000000001,564.7,95.38206877913655,31
Mannar,2012,2,572.5799999999999,545.4599999999999,95.26354395892277,29
Mannar,2012,3,702.4599999999999,702.4599999999999,100.0,31
Mannar,2012,4,611.6500000000003,600.0500000000003,98.10349055832583,30
Mannar,2012,5,734.7300000000001,734.7300000000001,100.0,31
Mannar,2012,6,665.2099999999998,665.2099999999998,100.0,30
Mannar,2012,7,672.5699999999998,672.5699999999998,100.0,31
Mannar,2012,8,671.2299999999998,671.2299999999998,100.0,31
Mannar,2012,9,652.5700000000003,625.3800000000002,95.8333971834439,30
Mannar,2012,10,513.02,387.11000000000007,75.45709718919342,31
Mannar,2012,11,497.8700000000001,411.7600000000001,82.70432040492499,30
Mannar,2012,12,433.88,218.76,50.41947082142527,31
Mannar,2013,1,485.15000000000003,335.40000000000003,69.1332577553334,31
Mannar,2013,2,530.74,471.25,88.79112182989788,28
Mannar,2013,3,677.7300000000001,670.1100000000001,98.87565844805454,31
Mannar,2013,4,667.2900000000002,652.5900000000001,97.79705974913455,30
Mannar,2013,5,664.8399999999999,650.1599999999999,97.79194994284339,31
Mannar,2013,6,618.73,592.88,95.82208717857547,30
Mannar,2013,7,620.2499999999999,620.2499999999999,100.0,31
Mannar,2013,8,650.9900000000001,622.7099999999999,95.65584724803757,31
Mannar,2013,9,617.64,581.5899999999999,94.16326662780907,30
Mannar,2013,10,641.8199999999999,624.7599999999999,97.34193387554141,31
Mannar,2013,11,491.9599999999999,409.1599999999999,83.16936336287503,30
Mannar,2013,12,433.19000000000005,235.10999999999999,54.274106050462834,31
Mannar,2014,1,446.17,339.08,75.99793800569289,31
Mannar,2014,2,592.4,592.4,100.0,28
Mannar,2014,3,723.15,723.15,100.0,31
Mannar,2014,4,664.6700000000001,664.6700000000001,100.0,30
Mannar,2014,5,641.4500000000003,605.5800000000002,94.4079819159716,31
Mannar,2014,6,683.33,683.33,100.0,30
Mannar,2014,7,675.52,647.2500000000001,95.81507579346284,31
Mannar,2014,8,641.5999999999999,628.0499999999998,97.88809226932668,31
Mannar,2014,9,634.84,607.86,95.75011026400352,30
Mannar,2014,10,538.71,453.02000000000004,84.09348257875295,31
Mannar,2014,11,368.19,204.22,55.465927917651214,30
Mannar,2014,12,348.3599999999999,134.09,38.49179010219315,31
Mannar,2015,1,566.0400000000001,523.35,92.45813016747933,31
Mannar,2015,2,531.77,480.22,90.30595934332513,28
Mannar,2015,3,694.8499999999999,694.8499999999999,100.0,31
Mannar,2015,4,624.2299999999999,600.1899999999999,96.14885538984029,30
Mannar,2015,5,594.7600000000001,536.0899999999999,90.1355168471316,31
Mannar,2015,6,618.2600000000001,589.6200000000001,95.36764468023162,30
Mannar,2015,7,655.4300000000001,628.39,95.87446409227529,31
Mannar,2015,8,688.8500000000001,674.82,97.96327212020032,31
Mannar,2015,9,599.66,532.86,88.86035420071374,30
Mannar,2015,10,501.04,397.07,79.24916174357335,31
Mannar,2015,11,408.46999999999997,268.39,65.70617181188338,30
Mannar,2015,12,434.21999999999997,213.43,49.152503339321086,31
Mannar,2016,1,561.08,503.38000000000005,89.7162614956869,31
Mannar,2016,2,599.23,599.23,100.0,29
Mannar,2016,3,710.6500000000001,710.6500000000001,100.0,31
Mannar,2016,4,679.17,679.17,100.0,30
Mannar,2016,5,569.2099999999999,500.27,87.8884770119991,31
Mannar,2016,6,589.0999999999999,524.6299999999999,89.05618740451536,30
Mannar,2016,7,646.1799999999998,633.7599999999999,98.0779349407286,31
Mannar,2016,8,677.11,677.11,100.0,31
Mannar,2016,9,667.1200000000001,667.1200000000001,100.0,30
Mannar,2016,10,652.4799999999999,626.2699999999999,95.98301863658656,31
Mannar,2016,11,472.2200000000001,336.14,71.18292321375628,30
Mannar,2016,12,517.72,473.0200000000001,91.36598933786604,31
Mannar,2017,1,549.0800000000002,434.02000000000004,79.04494791287242,31
Mannar,2017,2,614.1999999999999,606.06,98.67469879518073,28
Mannar,2017,3,678.86,665.88,98.08797101022301,31
Mannar,2017,4,729.2199999999999,729.2199999999999,100.0,30
Mannar,2017,5,657.4300000000001,634.1500000000001,96.45893859422297,31
Mannar,2017,6,642.1999999999999,642.1999999999999,100.0,30
Mannar,2017,7,657.8299999999999,657.8299999999999,100.0,31
Mannar,2017,8,622.52,612.41,98.37595579258497,31
Mannar,2017,9,617.61,592.4,95.91813604054337,30
Mannar,2017,10,552.54,469.24000000000007,84.92416838599922,31
Mannar,2017,11,447.62,277.69,62.036995665966664,30
Mannar,2017,12,532.34,457.74,85.98639966938423,31
Mannar,2018,1,564.23,511.63,90.67756056927139,31
Mannar,2018,2,591.5000000000001,591.5000000000001,100.0,28
Mannar,2018,3,686.8999999999999,672.4699999999999,97.89925753384773,31
Mannar,2018,4,657.67,657.67,100.0,30
Mannar,2018,5,576.8700000000001,538.6700000000001,93.37805744795187,31
Mannar,2018,6,645.94,645.94,100.0,30
Mannar,2018,7,664.59,649.85,97.78209121413201,31
Mannar,2018,8,666.3000000000002,666.3000000000002,100.0,31
Mannar,2018,9,671.5500000000001,671.5500000000001,100.0,30
Mannar,2018,10,488.6799999999999,329.63999999999993,67.45518539739706,31
Mannar,2018,11,439.33,275.57000000000005,62.725058611977346,30
Mannar,2018,12,513.91,418.0,81.33719912046857,31
Mannar,2019,1,589.7400000000001,578.45,98.08559704276459,31
Mannar,2019,2,574.1300000000001,560.8400000000001,97.68519324891575,28
Mannar,2019,3,745.7999999999996,745.7999999999996,100.0,31
Mannar,2019,4,645.2,605.4699999999999,93.84221946683196,30
Mannar,2019,5,714.81,714.81,100.0,31
Mannar,2019,6,656.5200000000001,656.5200000000001,100.0,30
Mannar,2019,7,645.2300000000001,627.8500000000001,97.30638686979837,31
Mannar,2019,8,627.4700000000001,574.7900000000001,91.60437949224664,31
Mannar,2019,9,609.06,585.7599999999999,96.1744327324073,30
Mannar,2019,10,485.7800000000001,344.30000000000007,70.87570505166948,31
Mannar,2019,11,518.0199999999999,469.80999999999995,90.69340952086793,30
Mannar,2019,12,466.76,308.87,66.17319393264205,31
Mannar,2020,1,592.68,592.68,100.0,31
Mannar,2020,2,631.3900000000001,631.3900000000001,100.0,29
Mannar,2020,3,739.9200000000002,739.9200000000002,100.0,31
Mannar,2020,4,676.3100000000001,676.3100000000001,100.0,30
Mannar,2020,5,636.19,636.19,100.0,31
Mannar,2020,6,614.94,601.3900000000001,97.79653299508895,30
Mannar,2020,7,592.8,569.2299999999999,96.02395411605937,31
Mannar,2020,8,670.1299999999999,647.8699999999999,96.67825645770223,31
Mannar,2020,9,592.74,570.68,96.27830077268278,30
Mannar,2020,10,669.02,669.02,100.0,31
Mannar,2020,11,458.08000000000004,352.50000000000006,76.95162417045059,30
Mannar,2020,12,408.32000000000005,254.99,62.4485697492163,31
Mannar,2021,1,475.99,317.68999999999994,66.74299880249583,31
Mannar,2021,2,611.77,611.77,100.0,28
Mannar,2021,3,687.5600000000001,687.5600000000001,100.0,31
Mannar,2021,4,675.9800000000001,675.9800000000001,100.0,30
Mannar,2021,5,604.34,567.5,93.90409372207698,31
Mannar,2021,6,639.92,615.5199999999998,96.18702337792222,30
Mannar,2021,7,650.15,650.15,100.0,31
Mannar,2021,8,653.3500000000001,641.3900000000001,98.16943445320273,31
Mannar,2021,9,637.0499999999998,624.7599999999998,98.07079507103052,30
Mannar,2021,10,544.9999999999999,445.53999999999996,81.75045871559634,31
Mannar,2021,11,435.37999999999994,238.03,54.67178097294318,30
Mannar,2021,12,564.2699999999999,481.05999999999995,85.25351338898047,31
Mannar,2022,1,594.3,560.8199999999999,94.36648157496214,31
Mannar,2022,2,590.5500000000001,559.76,94.78621623909913,28
Mannar,2022,3,702.07,687.5300000000001,97.9289814405971,31
Mannar,2022,4,632.04,603.8299999999999,95.53667489399405,30
Mannar,2022,5,694.8700000000002,694.8700000000002,100.0,31
Mannar,2022,6,638.25,627.8700000000001,98.37367802585196,30
Mannar,2022,7,629.2399999999999,591.67,94.02930519356684,31
Mannar,2022,8,645.5300000000002,608.48,94.26053010704379,31
Mannar,2022,9,670.9499999999999,650.09,96.8909754825248,30
Mannar,2022,10,574.1499999999999,498.75999999999993,86.86928503004442,31
Mannar,2022,11,519.1999999999999,425.81999999999994,82.01463790446842,30
Mannar,2022,12,476.59,407.27000000000004,85.45500325227135,31
Mannar,2023,1,565.4399999999998,517.41,91.5057300509338,31
Mannar,2023,2,594.67,569.8900000000001,95.83298299897424,28
Mannar,2023,3,709.6699999999998,709.6699999999998,100.0,31
Mannar,2023,4,687.53,672.5899999999999,97.82700391255653,30
Mannar,2023,5,634.27,573.7399999999999,90.45674555000235,31
Mannar,2023,6,656.4699999999999,649.3399999999999,98.91388791567017,30
Mannar,2023,7,648.84,635.0100000000001,97.86850379138156,31
Mannar,2023,8,747.0999999999999,747.0999999999999,100.0,31
Mannar,2023,9,650.4999999999999,650.4999999999999,100.0,30
Mannar,2023,10,617.32,593.1700000000001,96.08792846497765,31
Mannar,2023,11,455.7499999999999,323.60999999999996,71.00603400987384,30
Mannar,2023,12,468.35,329.36,70.32347603288139,31
Mannar,2024,1,545.7099999999999,478.34,87.65461508860018,31
Mannar,2024,2,640.6499999999999,640.6499999999999,100.0,29
Mannar,2024,3,752.9899999999999,752.9899999999999,100.0,31
Mannar,2024,4,683.7299999999999,668.7299999999999,97.80615155105086,30
Mannar,2024,5,589.5400000000001,518.8999999999999,88.01777657156423,31
Mannar,2024,6,149.97,135.92999999999998,90.63812762552509,8
Matale,2010,1,542.76,455.56,83.93396713096027,31
Matale,2010,2,558.59,502.84000000000003,90.01951341771246,28
Matale,2010,3,700.5100000000001,700.5100000000001,100.0,31
Matale,2010,4,609.36,583.0,95.6741499277931,30
Matale,2010,5,562.49,516.08,91.74918665220716,31
Matale,2010,6,542.3100000000002,487.45000000000005,89.88401467795171,30
Matale,2010,7,565.49,472.33000000000004,83.52579179118995,31
Matale,2010,8,535.5799999999999,465.29,86.87591022816387,31
Matale,2010,9,524.7499999999999,436.5499999999999,83.19199618866126,30
Matale,2010,10,539.75,422.03000000000003,78.18990273274665,31
Matale,2010,11,437.1300000000001,250.14999999999998,57.22553931324775,30
Matale,2010,12,355.98999999999995,215.37999999999997,60.50169948594062,31
Matale,2011,1,368.15999999999997,155.09000000000003,42.12570621468928,31
Matale,2011,2,433.45000000000005,358.97999999999996,82.81924097358402,28
Matale,2011,3,666.1899999999999,637.37,95.67390684339303,31
Matale,2011,4,601.1700000000001,524.29,87.21160403879101,30
Matale,2011,5,635.1899999999998,635.1899999999998,100.0,31
Matale,2011,6,598.0000000000001,598.0000000000001,100.0,30
Matale,2011,7,580.2700000000001,580.2700000000001,100.0,31
Matale,2011,8,582.5600000000001,553.2100000000002,94.96189233726999,31
Matale,2011,9,589.58,561.84,95.29495573119848,30
Matale,2011,10,543.6299999999999,480.96999999999997,88.4737781211486,31
Matale,2011,11,476.83,348.53000000000003,73.09313591846151,30
Matale,2011,12,449.7900000000001,309.65000000000003,68.84323795549034,31
Matale,2012,1,584.0400000000001,527.3900000000001,90.30032189576058,31
Matale,2012,2,531.1800000000001,439.59000000000003,82.75725742686095,29
Matale,2012,3,728.37,728.37,100.0,31
Matale,2012,4,593.9,571.78,96.27546725037885,30
Matale,2012,5,663.92,663.92,100.0,31
Matale,2012,6,565.0299999999999,535.67,94.8038157265986,30
Matale,2012,7,613.91,587.48,95.69480868531218,31
Matale,2012,8,600.0500000000002,585.44,97.56520289975833,31
